date,title,href,author,view,up,down,page
2025.12.15 09:38,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=408604002&page=7,퓨쳐메디신 소식,5,1,1,7
2025.12.15 09:17,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=408600549&page=7,퓨쳐메디신 소식,6,0,2,7
2025.12.11 20:05,[AI 요약] 퓨쳐메디신 주식회사의 매매거래 ...,https://finance.naver.com/item/board_read.naver?code=341170&nid=408478760&page=7,퓨쳐메디신 소식,211,4,1,7
2025.12.11 09:16,나스닥으로 갑시다. [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408418109&page=7,Kingkong,286,18,5,7
2025.12.11 09:03,누구여?,https://finance.naver.com/item/board_read.naver?code=341170&nid=408415505&page=7,강직한종목이슈행운아,115,4,1,7
2025.12.11 09:00,상한가를 기록했어요 📈,https://finance.naver.com/item/board_read.naver?code=341170&nid=408415159&page=7,퓨쳐메디신 소식,33,1,1,7
2025.12.10 20:05,[AI 요약] 퓨쳐메디신 주식회사의 매매거래정... [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408399285&page=7,퓨쳐메디신 소식,178,2,2,7
2025.12.10 10:42,하한가 한번 주라 [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408356935&page=7,호재거래량차트,124,1,7,7
2025.12.10 09:00,상한가를 기록했어요 📈,https://finance.naver.com/item/board_read.naver?code=341170&nid=408341322&page=7,퓨쳐메디신 소식,35,1,1,7
2025.12.09 23:32,궁금한점! [ 4 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408330963&page=7,호재거래량차트,368,7,5,7
2025.12.09 22:34,biy 어디갔죠? [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408329663&page=7,아아ㅎ,180,11,1,7
2025.12.09 20:20,주식수 도대체 얼마나 늘어나는거냐..... [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408326739&page=7,호재거래량차트,141,3,7,7
2025.12.09 20:05,[AI 요약] 퓨쳐메디신 주식회사가 투자경고종...,https://finance.naver.com/item/board_read.naver?code=341170&nid=408326335&page=7,퓨쳐메디신 소식,96,1,1,7
2025.12.09 18:35,쩜상 50방 축하...미국 자본 투자 유치 [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408323939&page=7,Kingkong,265,17,4,7
2025.12.09 17:07,"투자전 확인하자! 상장, 기술에 대한 의문점 ... [ 3 ]",https://finance.naver.com/item/board_read.naver?code=341170&nid=408320805&page=7,biy,182,3,9,7
2025.12.09 17:05,[AI 요약] 퓨쳐메디신 주식회사의 유상증자 ...,https://finance.naver.com/item/board_read.naver?code=341170&nid=408320709&page=7,퓨쳐메디신 소식,67,9,5,7
2025.12.09 14:34,상장 불가능. 안되는 이유 9가지. 거... [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408309209&page=8,biy,85,3,7,8
2025.12.09 13:24,리드코프 40일 연속 상한가 [ 2 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408302718&page=8,Kingkong,157,8,6,8
2025.12.09 09:02,"투자전 확인하자! 상장, 기술에 대한 ... [ 1 ]",https://finance.naver.com/item/board_read.naver?code=341170&nid=408272582&page=8,biy,126,11,14,8
2025.12.09 09:01,상장 불가능. 안되는 이유 9가지. 거... [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408272411&page=8,biy,71,11,13,8
2025.12.09 09:00,상한가를 기록했어요 📈,https://finance.naver.com/item/board_read.naver?code=341170&nid=408272225&page=8,퓨쳐메디신 소식,17,2,10,8
2025.12.08 20:38,MASH 40조원+경구용 비만치료제 1... [ 2 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408257548&page=8,Kingkong,108,13,11,8
2025.12.08 20:05,"[AI 요약] 퓨쳐메디신, 투자주의 및...",https://finance.naver.com/item/board_read.naver?code=341170&nid=408256639&page=8,퓨쳐메디신 소식,65,9,0,8
2025.12.08 19:06,"투자전 확인하자! 상장, 기술에 대한 ... [ 3 ]",https://finance.naver.com/item/board_read.naver?code=341170&nid=408254937&page=8,biy,90,8,8,8
2025.12.08 18:08,biy 저 사람은 주주도 아닌거 같은데... [ 20 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408253201&page=8,합리적인주식돌이,226,15,10,8
2025.12.08 15:23,상장 불가능. 안되는 이유 9가지. 거... [ 6 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408244221&page=8,biy,60,8,5,8
2025.12.08 14:18,또 하나의 게임체인저 FM801(경구용... [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408236866&page=8,Kingkong,66,10,11,8
2025.12.08 13:54,주주들 평단가는 8000원입니다 [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408234568&page=8,Kingkong,81,10,12,8
2025.12.08 09:00,상한가를 기록했어요 📈,https://finance.naver.com/item/board_read.naver?code=341170&nid=408200560&page=8,퓨쳐메디신 소식,12,2,2,8
2025.12.07 18:41,"투자전 확인하자! 상장, 기술에 대한 ... [ 10 ]",https://finance.naver.com/item/board_read.naver?code=341170&nid=408192151&page=8,biy,140,9,10,8
2025.12.07 18:33,40조시장의 게임체인저  등장 [ 8 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408192077&page=8,Kingkong,90,9,12,8
2025.12.07 02:59,상장 불가능. 안되는 이유 9가지. 거... [ 5 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408185907&page=8,biy,94,9,10,8
